Postanski_ured;Mjesto;Zupanija
49214;Domahovo;KRAPINSKO-ZAGORSKA
49214;Družilovec;KRAPINSKO-ZAGORSKA
49214;Dubrovčan/dio/;KRAPINSKO-ZAGORSKA
49214;Gubaševo;KRAPINSKO-ZAGORSKA
49214;Jalšje;KRAPINSKO-ZAGORSKA
49214;Jezero Klanječko;KRAPINSKO-ZAGORSKA
49214;Mrzlo Polje;KRAPINSKO-ZAGORSKA
49214;Požarkovec;KRAPINSKO-ZAGORSKA
49214;Prosenik Gubaševski;KRAPINSKO-ZAGORSKA
49214;Ravnice;KRAPINSKO-ZAGORSKA
49214;Strmec;KRAPINSKO-ZAGORSKA
49214;Turnišće Klanečko;KRAPINSKO-ZAGORSKA
49214;Veliko Trgovišće;KRAPINSKO-ZAGORSKA
49214;Vižovlje;KRAPINSKO-ZAGORSKA
49215;Banska Gorica;KRAPINSKO-ZAGORSKA
49215;Bezavina/dio/;KRAPINSKO-ZAGORSKA
49215;Črešnjevec;KRAPINSKO-ZAGORSKA
49215;Dubrovčan/dio/;KRAPINSKO-ZAGORSKA
49215;Glogovec Zagorski;KRAPINSKO-ZAGORSKA
49215;Lenišće;KRAPINSKO-ZAGORSKA
49215;Lipnica Zagorska;KRAPINSKO-ZAGORSKA
49215;Pristava;KRAPINSKO-ZAGORSKA
49215;Prosenik;KRAPINSKO-ZAGORSKA
49215;Sveti Križ;KRAPINSKO-ZAGORSKA
49215;Trsteno;KRAPINSKO-ZAGORSKA
49215;Tuhelj;KRAPINSKO-ZAGORSKA
49215;Tuheljske Toplice;KRAPINSKO-ZAGORSKA
49215;Velika Erpenja;KRAPINSKO-ZAGORSKA
49215;Vilanci;KRAPINSKO-ZAGORSKA
49216;Desinić;KRAPINSKO-ZAGORSKA
49216;Desinić Gora;KRAPINSKO-ZAGORSKA
49216;Donji Jalšovec;KRAPINSKO-ZAGORSKA
49216;Donji Zbilj;KRAPINSKO-ZAGORSKA
49216;Dubravica Desinićka;KRAPINSKO-ZAGORSKA
49216;Gaber;KRAPINSKO-ZAGORSKA
49216;Gora Košnička;KRAPINSKO-ZAGORSKA
49216;Gornji Jalšovec;KRAPINSKO-ZAGORSKA
49216;Gornji Zbilj;KRAPINSKO-ZAGORSKA
49216;Gostenje;KRAPINSKO-ZAGORSKA
49216;Grohot;KRAPINSKO-ZAGORSKA
49216;Hum Košnički;KRAPINSKO-ZAGORSKA
49216;Ivanić Desinićki;KRAPINSKO-ZAGORSKA
49216;Ivanić Košnički;KRAPINSKO-ZAGORSKA
49216;Jazbina;KRAPINSKO-ZAGORSKA
49216;Jelenjak;KRAPINSKO-ZAGORSKA
49216;Klanječno;KRAPINSKO-ZAGORSKA
49216;Košnica;KRAPINSKO-ZAGORSKA
49216;Nebojse;KRAPINSKO-ZAGORSKA
49216;Osredek Desinički;KRAPINSKO-ZAGORSKA
49216;Ravnice Desiničke;KRAPINSKO-ZAGORSKA
49216;Stara Ves Košnička;KRAPINSKO-ZAGORSKA
49216;Šimunci;KRAPINSKO-ZAGORSKA
49216;Škalić Zagorski;KRAPINSKO-ZAGORSKA
49216;Trnovec Desinički;KRAPINSKO-ZAGORSKA
49216;Turnišće Desinićko;KRAPINSKO-ZAGORSKA
49216;Turnovo;KRAPINSKO-ZAGORSKA
49216;Velika Horvatska;KRAPINSKO-ZAGORSKA
49217;Čret;KRAPINSKO-ZAGORSKA
49217;Donje Vino;KRAPINSKO-ZAGORSKA
49217;Gregurovec;KRAPINSKO-ZAGORSKA
49217;Hršak Breg;KRAPINSKO-ZAGORSKA
49217;Jasenovec Zagorski;KRAPINSKO-ZAGORSKA
49217;Jurjevec Začretski;KRAPINSKO-ZAGORSKA
49217;Klokovec;KRAPINSKO-ZAGORSKA
49217;Klupci;KRAPINSKO-ZAGORSKA
49217;Krapinske Toplice;KRAPINSKO-ZAGORSKA
49217;Lovreća Sela;KRAPINSKO-ZAGORSKA
49217;Mala Erpenja;KRAPINSKO-ZAGORSKA
49217;Maturovec;KRAPINSKO-ZAGORSKA
49217;Oratje;KRAPINSKO-ZAGORSKA
49217;Selno;KRAPINSKO-ZAGORSKA
49217;Slivonja Jarek;KRAPINSKO-ZAGORSKA
49217;Viča Sela;KRAPINSKO-ZAGORSKA
49217;Vrtnjakovec;KRAPINSKO-ZAGORSKA
49218;Benkovo;KRAPINSKO-ZAGORSKA
49218;Bregi Kostelski;KRAPINSKO-ZAGORSKA
49218;Bušin;KRAPINSKO-ZAGORSKA
49218;Cigrovec;KRAPINSKO-ZAGORSKA
49218;Donja Plemenšćina;KRAPINSKO-ZAGORSKA
49218;Gabrovec;KRAPINSKO-ZAGORSKA
49218;Gorjakovo;KRAPINSKO-ZAGORSKA
49218;Gornja Plemenšćina;KRAPINSKO-ZAGORSKA
49218;Klenice;KRAPINSKO-ZAGORSKA
49218;Kostel;KRAPINSKO-ZAGORSKA
49218;Kostelsko;KRAPINSKO-ZAGORSKA
49218;Mala Gora;KRAPINSKO-ZAGORSKA
49218;Marinec;KRAPINSKO-ZAGORSKA
49218;Martiša Ves;KRAPINSKO-ZAGORSKA
49218;Pavlovec Pregradski;KRAPINSKO-ZAGORSKA
49218;Pregrada;KRAPINSKO-ZAGORSKA
49218;Sopot;KRAPINSKO-ZAGORSKA
49218;Stipernica;KRAPINSKO-ZAGORSKA
49218;Svetojurski Vrh;KRAPINSKO-ZAGORSKA
49218;Valentinovo;KRAPINSKO-ZAGORSKA
49218;Velika Gora;KRAPINSKO-ZAGORSKA
49218;Vinagora;KRAPINSKO-ZAGORSKA
49218;Višnjevec;KRAPINSKO-ZAGORSKA
49218;Vojsak;KRAPINSKO-ZAGORSKA
49218;Vrhi Pregradski;KRAPINSKO-ZAGORSKA
49218;Vrhi Vinagorski;KRAPINSKO-ZAGORSKA
49221;Bedekovčina;KRAPINSKO-ZAGORSKA
49221;Kebel;KRAPINSKO-ZAGORSKA
49221;Križanče;KRAPINSKO-ZAGORSKA
49221;Vučak;KRAPINSKO-ZAGORSKA
49221;Židovnjak;KRAPINSKO-ZAGORSKA
49222;Lug Poznanovečki;KRAPINSKO-ZAGORSKA
49222;Poznanovec;KRAPINSKO-ZAGORSKA
49223;Brezova;KRAPINSKO-ZAGORSKA
49223;Ciglenica Zagorska;KRAPINSKO-ZAGORSKA
49223;Donja Pačetina;KRAPINSKO-ZAGORSKA
49223;Dukovec;KRAPINSKO-ZAGORSKA
49223;Komor Začretski;KRAPINSKO-ZAGORSKA
49223;Kotarice;KRAPINSKO-ZAGORSKA
49223;Kozjak Začretski;KRAPINSKO-ZAGORSKA
49223;Mirkovec;KRAPINSKO-ZAGORSKA
49223;Prosenik Začretski;KRAPINSKO-ZAGORSKA
49223;Pustodol Začretski;KRAPINSKO-ZAGORSKA
49223;Sekirišće;KRAPINSKO-ZAGORSKA
49223;Sveti Križ Začretje;KRAPINSKO-ZAGORSKA
49223;Štrucljevo;KRAPINSKO-ZAGORSKA
49223;Švaljkovec/dio/;KRAPINSKO-ZAGORSKA
49223;Temovec;KRAPINSKO-ZAGORSKA
49223;Vrankovec;KRAPINSKO-ZAGORSKA
49223;Zleć;KRAPINSKO-ZAGORSKA
49224;Bregi Radobojski;KRAPINSKO-ZAGORSKA
49224;Donja Šemnica/dio/;KRAPINSKO-ZAGORSKA
49224;Galovec Začretski;KRAPINSKO-ZAGORSKA
49224;Gornja Pačetina;KRAPINSKO-ZAGORSKA
49224;Kraljevec Radobojski;KRAPINSKO-ZAGORSKA
49224;Lepajci;KRAPINSKO-ZAGORSKA
49224;Škarićevo;KRAPINSKO-ZAGORSKA
49224;Švaljkovec/dio/;KRAPINSKO-ZAGORSKA
49224;Velika Ves;KRAPINSKO-ZAGORSKA
49224;Vidovec Petrovski;KRAPINSKO-ZAGORSKA
49224;Završje Začretsko;KRAPINSKO-ZAGORSKA
49225;Brezovica Petrovska;KRAPINSKO-ZAGORSKA
49225;Donji Macelj;KRAPINSKO-ZAGORSKA
49225;Đurmanec;KRAPINSKO-ZAGORSKA
49225;Goričanovec;KRAPINSKO-ZAGORSKA
49225;Gornji Macelj;KRAPINSKO-ZAGORSKA
49225;Hlevnica;KRAPINSKO-ZAGORSKA
49225;Hromec;KRAPINSKO-ZAGORSKA
49225;Jezerišće;KRAPINSKO-ZAGORSKA
49225;Koprivnica Zagorska;KRAPINSKO-ZAGORSKA
49225;Lukovčak;KRAPINSKO-ZAGORSKA
49225;Podbrezovica;KRAPINSKO-ZAGORSKA
49225;Prigorje;KRAPINSKO-ZAGORSKA
49225;Putkovec;KRAPINSKO-ZAGORSKA
49225;Ravninsko;KRAPINSKO-ZAGORSKA
49228;Belovar Zlatarski;KRAPINSKO-ZAGORSKA
49228;Brestovec Orehovički;KRAPINSKO-ZAGORSKA
49228;Grabe;KRAPINSKO-ZAGORSKA
49228;Lug Orehovički;KRAPINSKO-ZAGORSKA
49228;Martinec Orehovički;KRAPINSKO-ZAGORSKA
49228;Orehovica;KRAPINSKO-ZAGORSKA
49228;Pustodol Orehovički;KRAPINSKO-ZAGORSKA
49228;Vojnić Breg;KRAPINSKO-ZAGORSKA
49228;Zadravec;KRAPINSKO-ZAGORSKA
49231;Brezno Gora;KRAPINSKO-ZAGORSKA
49231;Donje Brezno;KRAPINSKO-ZAGORSKA
49231;Druškovec Gora;KRAPINSKO-ZAGORSKA
49231;Druškovec Humski;KRAPINSKO-ZAGORSKA
49231;Gornje Brezno;KRAPINSKO-ZAGORSKA
49231;Grletinec;KRAPINSKO-ZAGORSKA
49231;Hum na Sutli;KRAPINSKO-ZAGORSKA
49231;Klenovec Humski;KRAPINSKO-ZAGORSKA
49231;Lastine;KRAPINSKO-ZAGORSKA
49231;Lupinjak;KRAPINSKO-ZAGORSKA
49231;Mali Tabor;KRAPINSKO-ZAGORSKA
49231;Orešje Humsko;KRAPINSKO-ZAGORSKA
49231;Poredje;KRAPINSKO-ZAGORSKA
49231;Prišlin;KRAPINSKO-ZAGORSKA
49231;Rusnica;KRAPINSKO-ZAGORSKA
49231;Strmec Humski;KRAPINSKO-ZAGORSKA
49231;Vrbišnica;KRAPINSKO-ZAGORSKA
49231;Zalug;KRAPINSKO-ZAGORSKA
49232;Gorjani Sutinski;KRAPINSKO-ZAGORSKA
49232;Gornja Šemnica/dio/;KRAPINSKO-ZAGORSKA
49232;Jazvine;KRAPINSKO-ZAGORSKA
49232;Orehovec Radobojski;KRAPINSKO-ZAGORSKA
49232;Radoboj;KRAPINSKO-ZAGORSKA
49232;Strahinje Radobojsko;KRAPINSKO-ZAGORSKA
49233;Brdo Jesenjsko;KRAPINSKO-ZAGORSKA
49233;Cerje Jesenjsko;KRAPINSKO-ZAGORSKA
49233;Donje Jesenje;KRAPINSKO-ZAGORSKA
49233;Gornje Jesenje;KRAPINSKO-ZAGORSKA
49233;Lužani Zagorski;KRAPINSKO-ZAGORSKA
49234;Benkovec Petrovski;KRAPINSKO-ZAGORSKA
49234;Gredenec;KRAPINSKO-ZAGORSKA
49234;Mala Pačetina;KRAPINSKO-ZAGORSKA
49234;Petrovsko;KRAPINSKO-ZAGORSKA
49234;Podgaj Petrovski;KRAPINSKO-ZAGORSKA
49234;Preseka Petrovska;KRAPINSKO-ZAGORSKA
49234;Rovno;KRAPINSKO-ZAGORSKA
49234;Slatina Svedruška;KRAPINSKO-ZAGORSKA
49234;Stara Ves Petrovska;KRAPINSKO-ZAGORSKA
49234;Svedruža;KRAPINSKO-ZAGORSKA
49234;Štuparje;KRAPINSKO-ZAGORSKA
49240;Donja Podgora;KRAPINSKO-ZAGORSKA
49240;Donja Stubica;KRAPINSKO-ZAGORSKA
49240;Gornja Podgora;KRAPINSKO-ZAGORSKA
49240;Hižakovec;KRAPINSKO-ZAGORSKA
49240;Hruševec;KRAPINSKO-ZAGORSKA
49240;Lepa Ves;KRAPINSKO-ZAGORSKA
49240;Matenci;KRAPINSKO-ZAGORSKA
49240;Milekovo Selo;KRAPINSKO-ZAGORSKA
49240;Pustodol;KRAPINSKO-ZAGORSKA
49243;Andraševec;KRAPINSKO-ZAGORSKA
49243;Krušljevo Selo;KRAPINSKO-ZAGORSKA
49243;Mokrice;KRAPINSKO-ZAGORSKA
49243;Oroslavje;KRAPINSKO-ZAGORSKA
49243;Stubička Slatina;KRAPINSKO-ZAGORSKA
49244;Pila;KRAPINSKO-ZAGORSKA
49244;Strmec Stubički;KRAPINSKO-ZAGORSKA
49244;Stubičke Toplice;KRAPINSKO-ZAGORSKA
49245;Banšćica;KRAPINSKO-ZAGORSKA
49245;Brezje;KRAPINSKO-ZAGORSKA
49245;Dobri Zdenci;KRAPINSKO-ZAGORSKA
49245;Dubovec;KRAPINSKO-ZAGORSKA
49245;Gornja Stubica;KRAPINSKO-ZAGORSKA
49245;Gusakovec;KRAPINSKO-ZAGORSKA
49245;Hum Stubički;KRAPINSKO-ZAGORSKA
49245;Jakšinec;KRAPINSKO-ZAGORSKA
49245;Karivaroš;KRAPINSKO-ZAGORSKA
49245;Modrovec;KRAPINSKO-ZAGORSKA
49245;Orehova Gorica;KRAPINSKO-ZAGORSKA
49245;Pasanska Gorica;KRAPINSKO-ZAGORSKA
49245;Repićevo Selo;KRAPINSKO-ZAGORSKA
49245;Samci;KRAPINSKO-ZAGORSKA
49245;Sekirevo Selo;KRAPINSKO-ZAGORSKA
49245;Slani Potok;KRAPINSKO-ZAGORSKA
49245;Sveti Matej;KRAPINSKO-ZAGORSKA
49245;Šagudovec;KRAPINSKO-ZAGORSKA
49245;Vinterovec;KRAPINSKO-ZAGORSKA
49245;Volavec;KRAPINSKO-ZAGORSKA
49246;Globočec;KRAPINSKO-ZAGORSKA
49246;Hum Bistrički;KRAPINSKO-ZAGORSKA
49246;Laz Bistrički;KRAPINSKO-ZAGORSKA
49246;Laz Stubički;KRAPINSKO-ZAGORSKA
49246;Marija Bistrica;KRAPINSKO-ZAGORSKA
49246;Podgorje Bistričko;KRAPINSKO-ZAGORSKA
49246;Poljanica Bistrička;KRAPINSKO-ZAGORSKA
49246;Selnica;KRAPINSKO-ZAGORSKA
49247;Ervenik Zlatarski;KRAPINSKO-ZAGORSKA
49247;Lovrečan;KRAPINSKO-ZAGORSKA
49247;Opasanjek;KRAPINSKO-ZAGORSKA
49247;Podgrađe;KRAPINSKO-ZAGORSKA
49247;Tugonica;KRAPINSKO-ZAGORSKA
49247;Veleškovec;KRAPINSKO-ZAGORSKA
49247;Zlatar-Bistrica;KRAPINSKO-ZAGORSKA
49250;Borkovec;KRAPINSKO-ZAGORSKA
49250;Cetinovec;KRAPINSKO-ZAGORSKA
49250;Donja Batina/dio/;KRAPINSKO-ZAGORSKA
49250;Ladislavec;KRAPINSKO-ZAGORSKA
49250;Martinšćina;KRAPINSKO-ZAGORSKA
49250;Ratkovec;KRAPINSKO-ZAGORSKA
49250;Zlatar;KRAPINSKO-ZAGORSKA
49250;Znož/dio/;KRAPINSKO-ZAGORSKA
49251;Delkovec;KRAPINSKO-ZAGORSKA
49251;Frkuljevec Peršaveški;KRAPINSKO-ZAGORSKA
49251;Mače;KRAPINSKO-ZAGORSKA
49251;Mali Bukovec;KRAPINSKO-ZAGORSKA
49251;Mali Komor;KRAPINSKO-ZAGORSKA
49251;Peršaves;KRAPINSKO-ZAGORSKA
49251;Sutinske Toplice;KRAPINSKO-ZAGORSKA
49251;Veliki Bukovec;KRAPINSKO-ZAGORSKA
49251;Veliki Komor;KRAPINSKO-ZAGORSKA
49251;Vukanci;KRAPINSKO-ZAGORSKA
49252;Donja Šemnica/dio/;KRAPINSKO-ZAGORSKA
49252;Frkuljevec Mihovljanski;KRAPINSKO-ZAGORSKA
49252;Gornja Šemnica/dio/;KRAPINSKO-ZAGORSKA
49252;Gregurovec;KRAPINSKO-ZAGORSKA
49252;Kraljevec Šemnički;KRAPINSKO-ZAGORSKA
49252;Kuzminec/dio/;KRAPINSKO-ZAGORSKA
49252;Mihovljan;KRAPINSKO-ZAGORSKA
49252;Velika Veternička;KRAPINSKO-ZAGORSKA
49252;Veternica/dio/;KRAPINSKO-ZAGORSKA
49253;Cebovec;KRAPINSKO-ZAGORSKA
49253;Lobor;KRAPINSKO-ZAGORSKA
49253;Markušbrijeg;KRAPINSKO-ZAGORSKA
49253;Petrova Gora;KRAPINSKO-ZAGORSKA
49253;Šipki;KRAPINSKO-ZAGORSKA
49253;Velika Petrovagorska;KRAPINSKO-ZAGORSKA
49253;Vinipotok;KRAPINSKO-ZAGORSKA
49253;Vojnovec Loborski;KRAPINSKO-ZAGORSKA
49253;Završje Loborsko;KRAPINSKO-ZAGORSKA
49254;Belec;KRAPINSKO-ZAGORSKA
49254;Donja Selnica;KRAPINSKO-ZAGORSKA
49254;Gornja Batina;KRAPINSKO-ZAGORSKA
49254;Gornja Selnica;KRAPINSKO-ZAGORSKA
49254;Juranšćina;KRAPINSKO-ZAGORSKA
49254;Petruševec;KRAPINSKO-ZAGORSKA
49254;Repno;KRAPINSKO-ZAGORSKA
49254;Šćrbinec;KRAPINSKO-ZAGORSKA
49254;Vižanovec;KRAPINSKO-ZAGORSKA
49254;Završje Belečko;KRAPINSKO-ZAGORSKA
49254;Znož /dio/;KRAPINSKO-ZAGORSKA
49255;Gora Veternička;KRAPINSKO-ZAGORSKA
49255;Kuzminec/dio/;KRAPINSKO-ZAGORSKA
49255;Novi Golubovec;KRAPINSKO-ZAGORSKA
49255;Očura;KRAPINSKO-ZAGORSKA
49255;Stari Golubovec;KRAPINSKO-ZAGORSKA
49255;Veternica/dio/;KRAPINSKO-ZAGORSKA
49282;Bočadir;KRAPINSKO-ZAGORSKA
49282;Bočaki;KRAPINSKO-ZAGORSKA
49282;Brlekovo;KRAPINSKO-ZAGORSKA
49282;Donja Batina/dio/;KRAPINSKO-ZAGORSKA
49282;Donja Konjščina;KRAPINSKO-ZAGORSKA
49282;Galovec;KRAPINSKO-ZAGORSKA
49282;Gornja Konjščina;KRAPINSKO-ZAGORSKA
49282;Jelovec;KRAPINSKO-ZAGORSKA
49282;Jertovec;KRAPINSKO-ZAGORSKA
49282;Klimen;KRAPINSKO-ZAGORSKA
49282;Konjščina;KRAPINSKO-ZAGORSKA
49282;Kosovečko;KRAPINSKO-ZAGORSKA
49282;Krapina Selo;KRAPINSKO-ZAGORSKA
49282;Lipovec;KRAPINSKO-ZAGORSKA
49282;Pešćeno;KRAPINSKO-ZAGORSKA
49282;Sušobreg;KRAPINSKO-ZAGORSKA
49282;Turnišće;KRAPINSKO-ZAGORSKA
49283;Domovec;KRAPINSKO-ZAGORSKA
49283;Donji Kraljevec;KRAPINSKO-ZAGORSKA
49283;Gornjaki;KRAPINSKO-ZAGORSKA
49283;Gornji Kraljevec;KRAPINSKO-ZAGORSKA
49283;Hrašćina;KRAPINSKO-ZAGORSKA
49283;Husinec;KRAPINSKO-ZAGORSKA
49283;Jarek Habekov;KRAPINSKO-ZAGORSKA
49283;Maretić;KRAPINSKO-ZAGORSKA
49283;Trgovišće;KRAPINSKO-ZAGORSKA
49283;Vrbovo;KRAPINSKO-ZAGORSKA
49284;Budinščina;KRAPINSKO-ZAGORSKA
49284;Gornji Kraljevec /dio/;KRAPINSKO-ZAGORSKA
49284;Gotalovac;KRAPINSKO-ZAGORSKA
49284;Grtovec;KRAPINSKO-ZAGORSKA
49284;Krapinica;KRAPINSKO-ZAGORSKA
49284;Marigutić;KRAPINSKO-ZAGORSKA
49284;Pažurovec;KRAPINSKO-ZAGORSKA
49284;Pece;KRAPINSKO-ZAGORSKA
49284;Pokojec;KRAPINSKO-ZAGORSKA
49284;Pomperovec;KRAPINSKO-ZAGORSKA
49284;Prepuštovec;KRAPINSKO-ZAGORSKA
49284;Sveti Križ;KRAPINSKO-ZAGORSKA
49284;Topličica;KRAPINSKO-ZAGORSKA
49284;Zajezda;KRAPINSKO-ZAGORSKA
49290;Bobovec Tomaševečki;KRAPINSKO-ZAGORSKA
49290;Cesarska Ves;KRAPINSKO-ZAGORSKA
49290;Dol Klanječki;KRAPINSKO-ZAGORSKA
49290;Florijan;KRAPINSKO-ZAGORSKA
49290;Gorkovec;KRAPINSKO-ZAGORSKA
49290;Gredice;KRAPINSKO-ZAGORSKA
49290;Klanjec;KRAPINSKO-ZAGORSKA
49290;Ledine Klanječke;KRAPINSKO-ZAGORSKA
49290;Lepoglavec;KRAPINSKO-ZAGORSKA
49290;Letovčan Novodvorski;KRAPINSKO-ZAGORSKA
49290;Letovčan Tomaševečki;KRAPINSKO-ZAGORSKA
49290;Lučelnica Tomaševečka;KRAPINSKO-ZAGORSKA
49290;Mihanovićev Dol;KRAPINSKO-ZAGORSKA
49290;Novi Dvori Klanječki;KRAPINSKO-ZAGORSKA
49290;Police;KRAPINSKO-ZAGORSKA
49290;Rakovec Tomaševečki;KRAPINSKO-ZAGORSKA
49290;Tomaševec;KRAPINSKO-ZAGORSKA
49294;Bratovski Vrh;KRAPINSKO-ZAGORSKA
49294;Draše;KRAPINSKO-ZAGORSKA
49294;Goljak Klanječki;KRAPINSKO-ZAGORSKA
49294;Gornji Čemehovec;KRAPINSKO-ZAGORSKA
49294;Kačkovec;KRAPINSKO-ZAGORSKA
49294;Kapelski Vrh;KRAPINSKO-ZAGORSKA
49294;Kraljevec na Sutli;KRAPINSKO-ZAGORSKA
49294;Lukavec Klanječki;KRAPINSKO-ZAGORSKA
49294;Movrač;KRAPINSKO-ZAGORSKA
49294;Pušava;KRAPINSKO-ZAGORSKA
49294;Radakovo;KRAPINSKO-ZAGORSKA
49294;Strmec Sutlanski;KRAPINSKO-ZAGORSKA
49295;Donji Škrnik;KRAPINSKO-ZAGORSKA
49295;Dugnjevec;KRAPINSKO-ZAGORSKA
49295;Kladnik;KRAPINSKO-ZAGORSKA
49295;Kumrovec;KRAPINSKO-ZAGORSKA
49295;Podgora;KRAPINSKO-ZAGORSKA
49295;Ravno Brezje;KRAPINSKO-ZAGORSKA
49295;Razdrto Tuheljsko;KRAPINSKO-ZAGORSKA
49295;Razvor;KRAPINSKO-ZAGORSKA
49295;Risvica;KRAPINSKO-ZAGORSKA
49295;Velinci;KRAPINSKO-ZAGORSKA
49296;Bojačno;KRAPINSKO-ZAGORSKA
49296;Bratkovec;KRAPINSKO-ZAGORSKA
49296;Brezakovec;KRAPINSKO-ZAGORSKA
49296;Gornji Škrnik;KRAPINSKO-ZAGORSKA
49296;Harina Žlaka;KRAPINSKO-ZAGORSKA
49296;Ivanić Miljanski;KRAPINSKO-ZAGORSKA
49296;Kuzminec Miljanski;KRAPINSKO-ZAGORSKA
49296;Luke Poljanske;KRAPINSKO-ZAGORSKA
49296;Miljana;KRAPINSKO-ZAGORSKA
49296;Plavić;KRAPINSKO-ZAGORSKA
49296;Poljana Sultanska;KRAPINSKO-ZAGORSKA
49296;Pušća;KRAPINSKO-ZAGORSKA
49296;Zagorska Sela;KRAPINSKO-ZAGORSKA
51000;Rijeka;PRIMORSKO-GORANSKA
51211;Bregi;PRIMORSKO-GORANSKA
51211;Kučeli;PRIMORSKO-GORANSKA
51211;Matulji;PRIMORSKO-GORANSKA
51211;Mihotići;PRIMORSKO-GORANSKA
51211;Pobri;PRIMORSKO-GORANSKA
51211;Rukavac;PRIMORSKO-GORANSKA
51212;Male Mune;PRIMORSKO-GORANSKA
51212;Vele Mune;PRIMORSKO-GORANSKA
51212;Žejane;PRIMORSKO-GORANSKA
51213;Brešca;PRIMORSKO-GORANSKA
51213;Breza;PRIMORSKO-GORANSKA
51213;Jurdani;PRIMORSKO-GORANSKA
51213;Jušići;PRIMORSKO-GORANSKA
51213;Mali Brgud;PRIMORSKO-GORANSKA
51213;Mučići;PRIMORSKO-GORANSKA
51213;Permani;PRIMORSKO-GORANSKA
51213;Ružići;PRIMORSKO-GORANSKA
51213;Veli Brgud;PRIMORSKO-GORANSKA
51213;Zaluki;PRIMORSKO-GORANSKA
51213;Zvoneća;PRIMORSKO-GORANSKA
51214;Brdce;PRIMORSKO-GORANSKA
51214;Lipa;PRIMORSKO-GORANSKA
51214;Pasjak;PRIMORSKO-GORANSKA
51214;Rupa;PRIMORSKO-GORANSKA
51214;Šapjane;PRIMORSKO-GORANSKA
51215;Brnčići;PRIMORSKO-GORANSKA
51215;Ćikovići;PRIMORSKO-GORANSKA
51215;Kastav;PRIMORSKO-GORANSKA
51215;Rubeši;PRIMORSKO-GORANSKA
51215;Spinčići;PRIMORSKO-GORANSKA
51215;Trinajstići;PRIMORSKO-GORANSKA
51216;Kosi;PRIMORSKO-GORANSKA
51216;Marčelji;PRIMORSKO-GORANSKA
51216;Marinići;PRIMORSKO-GORANSKA
51216;Mladenići;PRIMORSKO-GORANSKA
51216;Saršoni;PRIMORSKO-GORANSKA
51216;Sroki;PRIMORSKO-GORANSKA
51216;Viškovo;PRIMORSKO-GORANSKA
51217;Klana;PRIMORSKO-GORANSKA
51217;Lisac;PRIMORSKO-GORANSKA
51217;Studena;PRIMORSKO-GORANSKA
51217;Škalnica;PRIMORSKO-GORANSKA
51218;Baštijani;PRIMORSKO-GORANSKA
51218;Brnelići;PRIMORSKO-GORANSKA
51218;Drastin;PRIMORSKO-GORANSKA
51218;Dražice;PRIMORSKO-GORANSKA
51218;Jelenje;PRIMORSKO-GORANSKA
51218;Kukuljani;PRIMORSKO-GORANSKA
51218;Lopača;PRIMORSKO-GORANSKA
51218;Lubarska;PRIMORSKO-GORANSKA
51218;Lukeži;PRIMORSKO-GORANSKA
51218;Martinovo Selo;PRIMORSKO-GORANSKA
51218;Milaši;PRIMORSKO-GORANSKA
51218;Podhum;PRIMORSKO-GORANSKA
51218;Podkilavac;PRIMORSKO-GORANSKA
51218;Ratulje;PRIMORSKO-GORANSKA
51218;Trnovica;PRIMORSKO-GORANSKA
51218;Zoretići;PRIMORSKO-GORANSKA
51219;Buzdohanj;PRIMORSKO-GORANSKA
51219;Cernik;PRIMORSKO-GORANSKA
51219;Čavle;PRIMORSKO-GORANSKA
51219;Grobnik;PRIMORSKO-GORANSKA
51219;Mavrinci;PRIMORSKO-GORANSKA
51219;Podčudnič;PRIMORSKO-GORANSKA
51219;Podrvanj;PRIMORSKO-GORANSKA
51219;Soboli;PRIMORSKO-GORANSKA
51219;Valići;PRIMORSKO-GORANSKA
51219;Zastenice;PRIMORSKO-GORANSKA
51221;Dorčići;PRIMORSKO-GORANSKA
51221;Dujmići;PRIMORSKO-GORANSKA
51221;Glavani;PRIMORSKO-GORANSKA
51221;Kostrena Sveta Barbara;PRIMORSKO-GORANSKA
51221;Kostrena Sveta Lucija;PRIMORSKO-GORANSKA
51221;Maračići;PRIMORSKO-GORANSKA
51221;Martinšćica;PRIMORSKO-GORANSKA
51221;Paveki;PRIMORSKO-GORANSKA
51221;Perovići;PRIMORSKO-GORANSKA
51221;Plešići;PRIMORSKO-GORANSKA
51221;Randići;PRIMORSKO-GORANSKA
51221;Rožići;PRIMORSKO-GORANSKA
51221;Rožmanići;PRIMORSKO-GORANSKA
51221;Šodići;PRIMORSKO-GORANSKA
51221;Šoići;PRIMORSKO-GORANSKA
51221;Urinj;PRIMORSKO-GORANSKA
51221;Vrh Martinšćice;PRIMORSKO-GORANSKA
51221;Žuknica;PRIMORSKO-GORANSKA
51221;Žurkovo;PRIMORSKO-GORANSKA
51222;Bakar;PRIMORSKO-GORANSKA
51223;Kukuljanovo;PRIMORSKO-GORANSKA
51223;Plosna;PRIMORSKO-GORANSKA
51223;Ponikve;PRIMORSKO-GORANSKA
51223;Škrljevo;PRIMORSKO-GORANSKA
51224;Krasica;PRIMORSKO-GORANSKA
51225;Praputnjak;PRIMORSKO-GORANSKA
51226;Hreljin;PRIMORSKO-GORANSKA
51226;Meja Gaj;PRIMORSKO-GORANSKA
51226;Ružić Selo;PRIMORSKO-GORANSKA
51241;Križišće;PRIMORSKO-GORANSKA
